id,column,annotation,noise_type
7301501906440981761.mp4_scene_16,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The provided image appears to be an aerial view with no discernible subject or focus, showing only the setting or environment. However, without more context or a clearer view of the content within the frame, it is difficult to accurately classify the shot scale.",Tuple format error
7301501906440981761.mp4_scene_16,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Wide shot'.,Invalid label
7301501906440981761.mp4_scene_17,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject (a person) is framed from the waist up, and there are objects in the foreground that take up a significant portion of the frame.",Invalid label
7301501906440981761.mp4_scene_18,shot_scale_vlm_1c_10_filler,The shot scale of this still image is a Close up.,Invalid label
7301501906440981761.mp4_scene_19,shot_scale_vlm_1b_06,WS (Wide Shot),Invalid label
7301501906440981761.mp4_scene_19,shot_scale_vlm_1b_08,WS (Wide Shot),Invalid label
7301501906440981761.mp4_scene_19,shot_scale_vlm_1b_10_filler,"The shot scale in this image is a Medium Shot (MS). The subject, which appears to be a hospital building and its surroundings, is framed from the waist up. The background includes cars parked outside the hospital, providing context for the setting without overwhelming the main focus of the shot.",Invalid label
7301501906440981761.mp4_scene_19,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Wide shot'.,Invalid label
7301501906440981761.mp4_scene_20,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Close up'.,Invalid label
7300966749761998082.mp4_scene_1,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Close up"".",Invalid label
7300966749761998082.mp4_scene_2,shot_scale_vlm_1b_08,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_2,shot_scale_vlm_1c_09_tuple,"('Medium full shot', 'The subject (tank) occupies most of the frame from the knees up, with the background showing a portion of the tank and some surrounding environment.)",Tuple format error
7300966749761998082.mp4_scene_2,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is 'Medium shot'. The subject (the tank) is framed from the waist up, and it takes up most of the frame.",Invalid label
7300966749761998082.mp4_scene_3,shot_scale_vlm_1c_06,Uncertain.,Invalid label
7300966749761998082.mp4_scene_3,shot_scale_vlm_1c_07,Uncertain.,Invalid label
7300966749761998082.mp4_scene_3,shot_scale_vlm_1c_08,Uncertain.,Invalid label
7300966749761998082.mp4_scene_3,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be an aerial view of a location with some text overlay, but it is not clear enough to determine the shot scale definitively.",Tuple format error
7300966749761998082.mp4_scene_3,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Wide shot'.,Invalid label
7300966749761998082.mp4_scene_4,shot_scale_vlm_1b_06,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_4,shot_scale_vlm_1b_07,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_4,shot_scale_vlm_1b_08,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_4,shot_scale_vlm_1b_10_filler,"The shot scale in this image is a Medium Close-Up (MCU). The subject, which appears to be a person, is framed from the head up to the shoulders and takes up most of the frame.",Invalid label
7300966749761998082.mp4_scene_4,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be an aerial view with a blurred background and foreground details that are not clear enough to confidently classify it into one of the specified shot scales.",Tuple format error
7300966749761998082.mp4_scene_4,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is 'Medium shot'. The subject is framed from the waist up, and the background is less prominent than in a wide shot.",Invalid label
7300966749761998082.mp4_scene_5,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject, a person in uniform, is framed from the waist up and takes up most of the frame.",Invalid label
7300966749761998082.mp4_scene_6,shot_scale_vlm_1a_09_tuple,"('Uncertain', 'Motivation')",Motivation too short
7300966749761998082.mp4_scene_6,shot_scale_vlm_1b_09_tuple,"('Empty', 'Motivation: The image appears to be an empty frame with no discernible subject or focus, showing only text and background elements.)",Tuple format error
7300966749761998082.mp4_scene_6,shot_scale_vlm_1c_06,Uncertain.,Invalid label
7300966749761998082.mp4_scene_6,shot_scale_vlm_1c_07,Uncertain.,Invalid label
7300966749761998082.mp4_scene_6,shot_scale_vlm_1c_08,Uncertain.,Invalid label
7300966749761998082.mp4_scene_6,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be a text overlay on a blurred background, making it difficult to determine the shot scale with certainty. However, if we assume that the text is the main subject and the blurred background is the environment, then it could be classified as a Close up or Medium close up.",Tuple format error
7300966749761998082.mp4_scene_6,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is 'Medium close up'. The text and the background are clearly visible, but the subject (the text itself) takes up most of the frame.",Invalid label
7300966749761998082.mp4_scene_8,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The provided image appears to be a screenshot from a video, which makes it difficult to determine the shot scale accurately. However, based on the visible elements, there seems to be no discernible subject or focus in the frame, and the background is not prominent. Therefore, the classification remains uncertain.",Tuple format error
7300966749761998082.mp4_scene_8,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Empty'.,Invalid label
7300966749761998082.mp4_scene_9,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject, a person in uniform, is framed from the waist up and takes up most of the frame.",Invalid label
7300966749761998082.mp4_scene_10,shot_scale_vlm_1b_06,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_10,shot_scale_vlm_1b_07,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_10,shot_scale_vlm_1b_08,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_10,shot_scale_vlm_1b_10_filler,The shot in the image is a Medium Close-Up (MCU).,Invalid label
7300966749761998082.mp4_scene_10,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Medium shot"". The subject is framed from the waist up, and the background is less prominent than in a wide shot.",Invalid label
7300966749761998082.mp4_scene_11,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a Close Up. The subject, a person in uniform, fills most of the frame from head to shoulders and takes up most of the space within the frame.",Invalid label
7300966749761998082.mp4_scene_12,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be taken in a dimly lit corridor with a person partially visible at the end. However, due to low visibility and partial obstruction, it's challenging to determine the exact shot scale confidently.",Tuple format error
7300966749761998082.mp4_scene_12,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject (a person) is framed from the waist up, and the background is visible but not as prominent as in a wide shot.",Invalid label
7300966749761998082.mp4_scene_13,shot_scale_vlm_1c_10_filler,The shot scale of this still image is a Close up.,Invalid label
7300966749761998082.mp4_scene_14,shot_scale_vlm_1b_10_filler,"The shot scale in this image is a Medium Close-Up (MCU). The subject, who appears to be a person, occupies most of the frame from head to shoulders. The background includes some environmental elements but does not dominate the scene.",Invalid label
7300966749761998082.mp4_scene_14,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Medium shot"". The subject (a person) is framed from the waist up, and the background is visible but not as prominent as in a wide shot.",Invalid label
7300966749761998082.mp4_scene_15,shot_scale_vlm_1b_06,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_15,shot_scale_vlm_1b_07,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_15,shot_scale_vlm_1b_08,WS (Wide Shot),Invalid label
7300966749761998082.mp4_scene_15,shot_scale_vlm_1b_10_filler,"The shot scale in this image can be classified as a ""Medium Shot"" (MS). The subject, which includes the soldiers and military vehicles, is framed from the waist up, with the background showing the environment but not dominating the scene.",Invalid label
7300966749761998082.mp4_scene_15,shot_scale_vlm_1c_10_filler,The shot scale of this still image is 'Medium shot'.,Invalid label
7300966749761998082.mp4_scene_16,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Close up"".",Invalid label
7300966749761998082.mp4_scene_17,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be completely black with no discernible subject or focus, making it difficult to classify as a specific shot scale.",Tuple format error
7300310605477498114.mp4_scene_1,shot_scale_vlm_1c_10_filler,The shot scale of this still image is a Close up.,Invalid label
7300238274939964673.mp4_scene_1,shot_scale_vlm_1c_07,Medium shot.,Invalid label
7300238274939964673.mp4_scene_1,shot_scale_vlm_1c_08,Medium shot.,Invalid label
7300238274939964673.mp4_scene_1,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Medium shot"". The subject, a person in military uniform, is framed from the waist up and takes up most of the frame. The background includes some elements that are visible but not as prominent as the subject.",Invalid label
7300023022516178177.mp4_scene_1,shot_scale_vlm_1b_08,CU (Close-Up),Invalid label
7300023022516178177.mp4_scene_1,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject, a person in uniform, is framed from the waist up and takes up most of the frame.",Invalid label
7300023022516178177.mp4_scene_2,shot_scale_vlm_1c_06,Uncertain.,Invalid label
7300023022516178177.mp4_scene_2,shot_scale_vlm_1c_07,Uncertain.,Invalid label
7300023022516178177.mp4_scene_2,shot_scale_vlm_1c_09_tuple,"(Uncertain, 'Motivation') - The image appears to be an empty frame with no discernible subject or focus, showing only the text and logo. However, without additional context or visual elements, it's difficult to determine if there is any background or setting present.",Tuple format error
7300023022516178177.mp4_scene_2,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Empty"".",Invalid label
7299438479254015234.mp4_scene_1,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Close up"".",Invalid label
7299238025198898434.mp4_scene_1,shot_scale_vlm_1c_06,Medium shot.,Invalid label
7299238025198898434.mp4_scene_1,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Medium shot"". The subject (a person in military uniform) is framed from the waist up, and the background is visible but not as prominent as the subject.",Invalid label
7299238025198898434.mp4_scene_2,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Close up"". The subject (a person in military uniform) takes up most of the frame from head to shoulders, with minimal background visible.",Invalid label
7299238025198898434.mp4_scene_3,shot_scale_vlm_1c_10_filler,The shot scale of this still image is a Close Up.,Invalid label
7299238025198898434.mp4_scene_4,shot_scale_vlm_1b_09_tuple,"('Medium Shot', 'The subject is framed from the waist up and takes up most of the frame, with the background showing people and objects that are not the main focus of the shot.')",Invalid label
7299238025198898434.mp4_scene_4,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is ""Medium shot"". The subject is framed from the waist up, and the background is visible but not as prominent as in a wide shot.",Invalid label
7299238025198898434.mp4_scene_5,shot_scale_vlm_1c_07,Medium shot.,Invalid label
7299238025198898434.mp4_scene_5,shot_scale_vlm_1c_08,Medium shot.,Invalid label
7299238025198898434.mp4_scene_5,shot_scale_vlm_1c_10_filler,"The shot scale of this still image is a ""Medium shot"". The subject, a person in uniform, is framed from the waist up and takes up most of the frame. The background is visible but not as prominent as the subject.",Invalid label
